,UserId,ProductId,Rating,Timestamp,Year,Month
851,A2Y03TL0BHT9GP,9N8aX2xdjeod5im5qlKo,5,1357171200,2019,1
852,A2K3J2X8KDY47N,9N8aX2xdjeod5im5qlKo,5,1336608000,2018,5
853,A1RZ3K1WJGL4NQ,9N8aX2xdjeod5im5qlKo,5,1341273600,2018,7
854,A2E3A2RVDKR771,9N8aX2xdjeod5im5qlKo,5,1351728000,2018,11
855,AFBKNXXLDHAB1,9N8aX2xdjeod5im5qlKo,5,1399507200,2020,5
856,A3SRKLG52BYLUK,9N8aX2xdjeod5im5qlKo,5,1334707200,2018,4
857,A3PM6JNMDEVM7E,9N8aX2xdjeod5im5qlKo,5,1356825600,2018,12
858,A4VK8BMGESPI5,9N8aX2xdjeod5im5qlKo,5,1359504000,2019,1
859,A1O0DIGKJ86BHF,9N8aX2xdjeod5im5qlKo,5,1389398400,2020,1
860,A2BLA13SDC5T4,9N8aX2xdjeod5im5qlKo,5,1404950400,2020,7
861,AMT0DCOCA21RP,9N8aX2xdjeod5im5qlKo,1,1404864000,2020,7
862,A1JM12YT8HJPIY,9N8aX2xdjeod5im5qlKo,4,1391904000,2020,2
863,A3JQ6K6HMGJ1UJ,9N8aX2xdjeod5im5qlKo,5,1333238400,2018,4
864,A1T6PQ4F5BMKLU,9N8aX2xdjeod5im5qlKo,5,1330732800,2018,3
865,A2M465PCYH4GO,9N8aX2xdjeod5im5qlKo,5,1390867200,2020,1
866,A285JA5679NN5R,9N8aX2xdjeod5im5qlKo,2,1369353600,2019,5
867,AI0OVCUJR9OJ7,9N8aX2xdjeod5im5qlKo,4,1373760000,2019,7
868,A1HOHCNICEHXMS,9N8aX2xdjeod5im5qlKo,2,1393718400,2020,3
869,AFERMR9RNPIWQ,9N8aX2xdjeod5im5qlKo,5,1388793600,2020,1
870,A1QWXTY2E1CL1M,9N8aX2xdjeod5im5qlKo,4,1376352000,2019,8
871,A1W9QAR7P545IC,9N8aX2xdjeod5im5qlKo,5,1377734400,2019,8
872,A2OABXN4XL95EZ,9N8aX2xdjeod5im5qlKo,1,1353542400,2018,11
873,A19SYHAYNJ9JVK,9N8aX2xdjeod5im5qlKo,5,1386633600,2019,12
874,A3UMZJNP10AYSY,9N8aX2xdjeod5im5qlKo,4,1393286400,2020,2
875,A12VP1FB3XFE3X,9N8aX2xdjeod5im5qlKo,4,1384041600,2019,11
876,A13H09FTCEJ3DT,9N8aX2xdjeod5im5qlKo,5,1365811200,2019,4
877,A1DIFU982SVOWN,9N8aX2xdjeod5im5qlKo,5,1366934400,2019,4
878,A2S5RNR6COYAET,9N8aX2xdjeod5im5qlKo,5,1391472000,2020,2
879,AY807FN55W64H,9N8aX2xdjeod5im5qlKo,4,1391472000,2020,2
880,A3FZMX1TWGZBN2,9N8aX2xdjeod5im5qlKo,5,1394582400,2020,3
881,AV8B99IXQ8Y5P,9N8aX2xdjeod5im5qlKo,5,1390780800,2020,1
882,AEW1MYAVRF9AV,9N8aX2xdjeod5im5qlKo,5,1389657600,2020,1
883,A3HLTS6OQ0FSEU,9N8aX2xdjeod5im5qlKo,5,1370563200,2019,6
884,A1Q9CAJYEXJVI5,9N8aX2xdjeod5im5qlKo,5,1373068800,2019,7
885,A3CUXT1VPITD3Z,9N8aX2xdjeod5im5qlKo,5,1401926400,2020,6
886,A3N0MV3L54UYYM,9N8aX2xdjeod5im5qlKo,5,1333152000,2018,3
887,A197BFZ8BSVSO2,9N8aX2xdjeod5im5qlKo,5,1342051200,2018,7
888,A32HJYC8GF242S,9N8aX2xdjeod5im5qlKo,5,1362787200,2019,3
889,A18LPZUN80X919,9N8aX2xdjeod5im5qlKo,5,1389571200,2020,1
890,A3HRQCE6UXGU6V,9N8aX2xdjeod5im5qlKo,5,1375660800,2019,8
891,A1IMIQYOBRBG34,9N8aX2xdjeod5im5qlKo,4,1376092800,2019,8
892,A1VZ46Z02VRPY0,9N8aX2xdjeod5im5qlKo,5,1382659200,2019,10
893,A3T5G7XZPODEXS,9N8aX2xdjeod5im5qlKo,4,1340409600,2018,6
894,A2IZAUI0ISLA85,9N8aX2xdjeod5im5qlKo,5,1398124800,2020,4
895,A2W4RS26XT2O1S,9N8aX2xdjeod5im5qlKo,5,1383696000,2019,11
896,A3KEZLJ59C1JVH,9N8aX2xdjeod5im5qlKo,5,1335916800,2018,5
897,AFCD4K00EGXOB,9N8aX2xdjeod5im5qlKo,4,1381449600,2019,10
898,ALZWGAK15U76X,9N8aX2xdjeod5im5qlKo,5,1359590400,2019,1
899,A31EM66K6Z68KC,9N8aX2xdjeod5im5qlKo,5,1392422400,2020,2
900,A3IACAOXMJ4AWJ,9N8aX2xdjeod5im5qlKo,4,1369008000,2019,5
901,AZLYAJ8XE443K,9N8aX2xdjeod5im5qlKo,5,1395187200,2020,3
902,A17P9WVPU4V6PN,9N8aX2xdjeod5im5qlKo,5,1382400000,2019,10
903,AENZH8I66SN2H,9N8aX2xdjeod5im5qlKo,5,1391126400,2020,1
904,A2JY2G1Y276N9X,9N8aX2xdjeod5im5qlKo,1,1341705600,2018,7
905,A3L5UVIK1WPW9,9N8aX2xdjeod5im5qlKo,5,1362528000,2019,3
906,A2KKKT4H1IWSI1,9N8aX2xdjeod5im5qlKo,4,1363305600,2019,3
907,ABRMU6JBX6RBG,9N8aX2xdjeod5im5qlKo,5,1347321600,2018,9
908,A3EM0Y7C1USH9C,9N8aX2xdjeod5im5qlKo,5,1376092800,2019,8
909,A1LI7U7O30ZTS0,9N8aX2xdjeod5im5qlKo,5,1361404800,2019,2
910,A1R5SZCC41T6BS,9N8aX2xdjeod5im5qlKo,4,1356652800,2018,12
911,A1OJR3QWWI3SIP,9N8aX2xdjeod5im5qlKo,5,1390003200,2020,1
912,A1E2DD77GZJWS0,9N8aX2xdjeod5im5qlKo,5,1378080000,2019,9
913,A27C38RA5ODEPM,9N8aX2xdjeod5im5qlKo,5,1382400000,2019,10
914,A38ZCQ9QE0M7VJ,9N8aX2xdjeod5im5qlKo,4,1353196800,2018,11
915,A1CEEKM1DJNJLC,9N8aX2xdjeod5im5qlKo,1,1365984000,2019,4
916,AQA1M1H49DVEN,9N8aX2xdjeod5im5qlKo,5,1341878400,2018,7
917,A24N4FKHGD7DWT,9N8aX2xdjeod5im5qlKo,2,1341187200,2018,7
918,A2EKFM9X9O00QZ,9N8aX2xdjeod5im5qlKo,1,1390348800,2020,1
919,A25FKNAQ44EIT9,9N8aX2xdjeod5im5qlKo,5,1361059200,2019,2
920,A18IG4QUWXM3EK,9N8aX2xdjeod5im5qlKo,5,1404950400,2020,7
921,AEX8R21PA0SIT,9N8aX2xdjeod5im5qlKo,5,1381449600,2019,10
922,AIF5FN49UOUI2,9N8aX2xdjeod5im5qlKo,4,1393027200,2020,2
923,A1NUF0VO9F4DA5,9N8aX2xdjeod5im5qlKo,5,1360800000,2019,2
924,A11KQ5BUQJQQXQ,9N8aX2xdjeod5im5qlKo,5,1359676800,2019,2
925,A29UKEGELP56OH,9N8aX2xdjeod5im5qlKo,5,1355356800,2018,12
926,A1DPZHFRQ0QO0L,9N8aX2xdjeod5im5qlKo,5,1380499200,2019,9
927,A2TBR7OFH9LCJH,9N8aX2xdjeod5im5qlKo,5,1386633600,2019,12
928,A17922269PBKN0,9N8aX2xdjeod5im5qlKo,4,1396396800,2020,4
929,A1CX180P3XV2LK,9N8aX2xdjeod5im5qlKo,5,1404777600,2020,7
930,A2TQ5X2N533FUV,9N8aX2xdjeod5im5qlKo,5,1357516800,2019,1
931,A36FXHSXME1KHM,9N8aX2xdjeod5im5qlKo,5,1359244800,2019,1
932,A1PI3FNO5WDWT8,9N8aX2xdjeod5im5qlKo,4,1359504000,2019,1
933,A30IJLUCHAUVXP,9N8aX2xdjeod5im5qlKo,5,1359417600,2019,1
934,A1A8S7LLTESNYX,9N8aX2xdjeod5im5qlKo,5,1389225600,2020,1
935,A3O3J3ZTTBFFZL,9N8aX2xdjeod5im5qlKo,5,1359676800,2019,2
936,A3D6VUXMZD4MFJ,9N8aX2xdjeod5im5qlKo,5,1357516800,2019,1
937,A25M5BYKVESDFV,9N8aX2xdjeod5im5qlKo,5,1367798400,2019,5
938,A2OM0YG07EG46K,9N8aX2xdjeod5im5qlKo,4,1378857600,2019,9
939,A2FD3OSAUO10KC,9N8aX2xdjeod5im5qlKo,5,1354060800,2018,11
940,A12712009FURQ7,9N8aX2xdjeod5im5qlKo,5,1383177600,2019,10
941,A3A36DP9IJPRPF,9N8aX2xdjeod5im5qlKo,5,1383782400,2019,11
942,A20K1KY98O39AJ,9N8aX2xdjeod5im5qlKo,5,1370044800,2019,6
943,A1WC62CBNGZ0JO,9N8aX2xdjeod5im5qlKo,5,1359072000,2019,1
944,AV8NAHORFJ89L,9N8aX2xdjeod5im5qlKo,5,1349654400,2018,10
945,AHO0EM3FIG4JN,9N8aX2xdjeod5im5qlKo,5,1350691200,2018,10
946,A3UDBOJWNL60SI,9N8aX2xdjeod5im5qlKo,5,1346457600,2018,9
947,A35TXO343KBBA3,9N8aX2xdjeod5im5qlKo,5,1351641600,2018,10
948,A2VLDZ8XJYETY6,9N8aX2xdjeod5im5qlKo,4,1360195200,2019,2
949,A3DLT0BMEE365A,9N8aX2xdjeod5im5qlKo,5,1372291200,2019,6
950,A1OCZ3L1AYALDL,9N8aX2xdjeod5im5qlKo,5,1355011200,2018,12
951,A1YPM4GCO8I1W1,9N8aX2xdjeod5im5qlKo,4,1349481600,2018,10
952,AOGJ43H5ZZPLM,9N8aX2xdjeod5im5qlKo,5,1356825600,2018,12
953,A1RD20XYLN12SH,9N8aX2xdjeod5im5qlKo,3,1388361600,2019,12
954,A35X23L1HE949R,9N8aX2xdjeod5im5qlKo,4,1387324800,2019,12
955,A3BNGLUQXZ1KKA,9N8aX2xdjeod5im5qlKo,1,1355529600,2018,12
956,A1KGBY16OOW8B9,9N8aX2xdjeod5im5qlKo,5,1400803200,2020,5
957,A1FEU7BZ9KIN0G,9N8aX2xdjeod5im5qlKo,5,1380672000,2019,10
958,A1MFI4ANYE70CO,9N8aX2xdjeod5im5qlKo,5,1352505600,2018,11
959,A2X84CP4G541QE,9N8aX2xdjeod5im5qlKo,5,1357171200,2019,1
960,A365JZ3HRICWVD,9N8aX2xdjeod5im5qlKo,5,1372636800,2019,7
961,A25RLARPMG0V4Q,9N8aX2xdjeod5im5qlKo,4,1365552000,2019,4
962,A3RQ6QXF6VQ6S6,9N8aX2xdjeod5im5qlKo,5,1355184000,2018,12
963,ADI3IAXO8EH2E,9N8aX2xdjeod5im5qlKo,3,1363478400,2019,3
964,A3A1U6WSSNW70X,9N8aX2xdjeod5im5qlKo,5,1401926400,2020,6
965,A3UMVASITREVNQ,9N8aX2xdjeod5im5qlKo,1,1348963200,2018,9
966,A3KEZLJ59C1JVH,9N8aX2xdjeod5im5qlKo,5,1351296000,2018,10
967,A1MNSSE2ITIIGA,9N8aX2xdjeod5im5qlKo,5,1349136000,2018,10
968,AXNY2ZN9PZ6WT,9N8aX2xdjeod5im5qlKo,3,1357776000,2019,1
969,A1X8IHGTV6UAUA,9N8aX2xdjeod5im5qlKo,3,1381104000,2019,10
970,AP8RB98O4BHCI,9N8aX2xdjeod5im5qlKo,4,1392422400,2020,2
971,A1ZOSGXEP5AB8N,9N8aX2xdjeod5im5qlKo,2,1355097600,2018,12
972,AR1K8G3CGD1QI,9N8aX2xdjeod5im5qlKo,5,1373328000,2019,7
973,A1I0KD965AM5Z6,9N8aX2xdjeod5im5qlKo,5,1356480000,2018,12
974,A39LUXG3UUL7ER,9N8aX2xdjeod5im5qlKo,4,1358121600,2019,1
975,A1I0UF9XDVW6LS,9N8aX2xdjeod5im5qlKo,1,1356134400,2018,12
976,A29CP88NRDGHP9,9N8aX2xdjeod5im5qlKo,5,1384300800,2019,11
977,A2XTKRTDPMCSJH,9N8aX2xdjeod5im5qlKo,5,1391731200,2020,2
978,A13ZNKJNVW0ZWZ,9N8aX2xdjeod5im5qlKo,5,1365552000,2019,4
979,A85T1DDMF4OMD,9N8aX2xdjeod5im5qlKo,5,1355529600,2018,12
980,A37J8XKLNOX2RO,9N8aX2xdjeod5im5qlKo,5,1386374400,2019,12
981,A1QSOTG7XORCGN,9N8aX2xdjeod5im5qlKo,5,1372723200,2019,7
982,A15VUTJ9QOJEEI,9N8aX2xdjeod5im5qlKo,5,1372464000,2019,6
983,A3G7GGKJY868TX,9N8aX2xdjeod5im5qlKo,5,1389139200,2020,1
984,A2DETKKJK1ZO8F,9N8aX2xdjeod5im5qlKo,5,1361923200,2019,2
985,A1AAJGGLN1YG5Q,9N8aX2xdjeod5im5qlKo,5,1396051200,2020,3
986,AUYIPQDAHNOBK,9N8aX2xdjeod5im5qlKo,2,1358035200,2019,1
987,A3EN8SX1B1Z3IZ,9N8aX2xdjeod5im5qlKo,5,1379894400,2019,9
988,ADXA5B6FX59W8,9N8aX2xdjeod5im5qlKo,2,1392163200,2020,2
989,AKJRFNIHPE3EI,9N8aX2xdjeod5im5qlKo,5,1383091200,2019,10
990,A2SKNJGP1X7IE1,9N8aX2xdjeod5im5qlKo,5,1391212800,2020,2
991,A1UMLOFY7DN2Z6,9N8aX2xdjeod5im5qlKo,5,1398729600,2020,4
992,AGZSDV2ZYC7YW,9N8aX2xdjeod5im5qlKo,2,1394928000,2020,3
993,A3S5CEM6TF7I8S,9N8aX2xdjeod5im5qlKo,1,1396656000,2020,4
994,A20LSQZJPJHB0H,9N8aX2xdjeod5im5qlKo,5,1399075200,2020,5
995,A3317L1113QN7O,9N8aX2xdjeod5im5qlKo,5,1387843200,2019,12
996,A3ABTLXPQP73TB,9N8aX2xdjeod5im5qlKo,3,1273276800,2016,5
997,A2P2FTA24RAFBA,9N8aX2xdjeod5im5qlKo,5,1395014400,2020,3
998,A2CB2CNAOCG97W,9N8aX2xdjeod5im5qlKo,5,1395014400,2020,3
999,A29WP9HRKLQS0D,9N8aX2xdjeod5im5qlKo,5,1295740800,2017,1
1000,A3DXBLP5Q1KRQA,9N8aX2xdjeod5im5qlKo,3,1391731200,2020,2
1001,A3JRZEM49Z26XF,9N8aX2xdjeod5im5qlKo,5,1389744000,2020,1
1002,A2S0G8DCA96BXJ,9N8aX2xdjeod5im5qlKo,5,1388707200,2020,1
1003,A1BIVBZ6OV1SU0,9N8aX2xdjeod5im5qlKo,5,1400284800,2020,5
1004,A3LGXU7YL8RPF0,9N8aX2xdjeod5im5qlKo,5,1372723200,2019,7
1005,AH1Q6CFL3C8TR,9N8aX2xdjeod5im5qlKo,5,1378425600,2019,9
1006,A34Z2ZB23YJ452,9N8aX2xdjeod5im5qlKo,5,1373414400,2019,7
1007,A5IYFBQ25IVN6,9N8aX2xdjeod5im5qlKo,3,1374537600,2019,7
1008,A1T7O0U15G2OXX,9N8aX2xdjeod5im5qlKo,5,1398211200,2020,4
1009,A1VIKBGCPW22YC,9N8aX2xdjeod5im5qlKo,1,1373587200,2019,7
1010,A2U71ZBMQCJ7TC,9N8aX2xdjeod5im5qlKo,4,1390176000,2020,1
1011,A2EDV2NPKN69YM,9N8aX2xdjeod5im5qlKo,4,1394496000,2020,3
1012,A3KOU7EJZX3Z3O,9N8aX2xdjeod5im5qlKo,5,1393200000,2020,2
1013,A3E3ZSEKGWFUGZ,9N8aX2xdjeod5im5qlKo,1,1359936000,2019,2
1014,A2A118C3EOJLL6,9N8aX2xdjeod5im5qlKo,5,1397520000,2020,4
1015,A29DZ36SLTMZOI,9N8aX2xdjeod5im5qlKo,5,1404777600,2020,7
1016,A3Q3PRW1YR3Q3Q,9N8aX2xdjeod5im5qlKo,4,1404172800,2020,7
1017,A36A5S1NI653AQ,9N8aX2xdjeod5im5qlKo,1,1373155200,2019,7
1018,A3EB7LZY4SO8S4,9N8aX2xdjeod5im5qlKo,5,1382745600,2019,10
1019,A2IS0IGSQ79ECX,9N8aX2xdjeod5im5qlKo,4,1358726400,2019,1
1020,A2H8Z04RWXZQ85,9N8aX2xdjeod5im5qlKo,5,1347926400,2018,9
1021,A96GJTT3M3WYU,9N8aX2xdjeod5im5qlKo,5,1374624000,2019,7
1022,A1JB41F8U79KIE,9N8aX2xdjeod5im5qlKo,5,1386720000,2019,12
1023,A1PQ6KU1TUNNGL,9N8aX2xdjeod5im5qlKo,3,1336176000,2018,5
1024,A2UIJN42ZLCW8S,9N8aX2xdjeod5im5qlKo,5,1355616000,2018,12
1025,A9EPRATZ1GW1F,9N8aX2xdjeod5im5qlKo,5,1389484800,2020,1
1026,A32ZIX6JXPJX3O,9N8aX2xdjeod5im5qlKo,4,1362009600,2019,2
1027,A394ODETD69NJP,9N8aX2xdjeod5im5qlKo,4,1370908800,2019,6
1028,A2S6E2EQ2CM7FG,9N8aX2xdjeod5im5qlKo,5,1394668800,2020,3
1029,A1HX1D929O8PJD,9N8aX2xdjeod5im5qlKo,5,1317772800,2017,10
1030,AB24Z8PTNQ33I,9N8aX2xdjeod5im5qlKo,4,1402704000,2020,6
1031,A3CMSS365AM46L,9N8aX2xdjeod5im5qlKo,5,1403827200,2020,6
1032,A1HSQHFM8V63BF,9N8aX2xdjeod5im5qlKo,4,1389916800,2020,1
1033,A2OBFNZFMB8R4F,9N8aX2xdjeod5im5qlKo,5,1396396800,2020,4
1034,A26CIZL1C18YQH,9N8aX2xdjeod5im5qlKo,5,1357516800,2019,1
1035,A1TFQ2STVBDBUT,9N8aX2xdjeod5im5qlKo,4,1328659200,2018,2
1036,AAXLAV096NKIL,9N8aX2xdjeod5im5qlKo,1,1361059200,2019,2
1037,A277CKSB8I4VZW,9N8aX2xdjeod5im5qlKo,5,1387756800,2019,12
1038,A3OMRT3JNDDHU8,9N8aX2xdjeod5im5qlKo,1,1382227200,2019,10
1039,A12229EA9OZZJM,9N8aX2xdjeod5im5qlKo,5,1372464000,2019,6
1040,A2EDAQWOCTY40G,9N8aX2xdjeod5im5qlKo,5,1368662400,2019,5
1041,A1TMM08V2ZX5ST,9N8aX2xdjeod5im5qlKo,5,1355788800,2018,12
1042,AED3WS57LEQ1B,9N8aX2xdjeod5im5qlKo,5,1360281600,2019,2
1043,A1YA6EYCAF3UCE,9N8aX2xdjeod5im5qlKo,5,1307491200,2017,6
1044,A1ESDW5VX6B73Q,9N8aX2xdjeod5im5qlKo,5,1340582400,2018,6
1045,ACC4II22TY40E,9N8aX2xdjeod5im5qlKo,5,1356307200,2018,12
1046,A5UQ7Y4PGN63T,9N8aX2xdjeod5im5qlKo,2,1388448000,2019,12
1047,A46TQBGKSLLY4,9N8aX2xdjeod5im5qlKo,5,1358812800,2019,1
1048,AVMNS3FP7YMU3,9N8aX2xdjeod5im5qlKo,5,1352851200,2018,11
1049,A1F3O7497UYRUV,9N8aX2xdjeod5im5qlKo,5,1388620800,2020,1
1050,A3ULP7B2QOVYRW,9N8aX2xdjeod5im5qlKo,4,1394668800,2020,3
1051,AV910Z21Q4DUR,9N8aX2xdjeod5im5qlKo,1,1393200000,2020,2
1052,A1S0YCERQMTLWX,9N8aX2xdjeod5im5qlKo,5,1315612800,2017,9
1053,A18GFWX5GYOU3F,9N8aX2xdjeod5im5qlKo,5,1397692800,2020,4
1054,A2RAI0BVLV19UH,9N8aX2xdjeod5im5qlKo,5,1392681600,2020,2
1055,AU5FVIIDW0VIF,9N8aX2xdjeod5im5qlKo,5,1397606400,2020,4
1056,ATVBB0P7JPJE7,9N8aX2xdjeod5im5qlKo,2,1404518400,2020,7
1057,A2VAHEBP5LECKG,9N8aX2xdjeod5im5qlKo,5,1367366400,2019,5
1058,A2CYGU98CZQNH5,9N8aX2xdjeod5im5qlKo,5,1398729600,2020,4
1059,A1WVWKP2NO09BZ,9N8aX2xdjeod5im5qlKo,5,1361577600,2019,2
1060,A17XYI0YG5UHW3,9N8aX2xdjeod5im5qlKo,5,1370044800,2019,6
1061,ASDYXS80RUUO0,9N8aX2xdjeod5im5qlKo,4,1351555200,2018,10
1062,A2X7QHR5ZQA0HR,9N8aX2xdjeod5im5qlKo,5,1388016000,2019,12
1063,A3OFKO6HR06L0V,9N8aX2xdjeod5im5qlKo,2,1358467200,2019,1
1064,A3KL8WSLJPSWMR,9N8aX2xdjeod5im5qlKo,5,1355011200,2018,12
1065,AHUQSDM26UH5C,9N8aX2xdjeod5im5qlKo,3,1348790400,2018,9
1066,ATJ6S9R0W10JS,9N8aX2xdjeod5im5qlKo,5,1389398400,2020,1
1067,A3KT64AAQTXIG0,9N8aX2xdjeod5im5qlKo,5,1386374400,2019,12
1068,AMWWXJA8PUX1U,9N8aX2xdjeod5im5qlKo,5,1399248000,2020,5
1069,A1Z6G0LOBCJQB4,9N8aX2xdjeod5im5qlKo,5,1391385600,2020,2
1070,A165V5XOD0LNSR,9N8aX2xdjeod5im5qlKo,4,1391558400,2020,2
1071,A116ITN8WDR1M4,9N8aX2xdjeod5im5qlKo,3,1338768000,2018,6
1072,A1WFDC6D0QXZYQ,9N8aX2xdjeod5im5qlKo,5,1356652800,2018,12
1073,A2SZVB853VZCAP,9N8aX2xdjeod5im5qlKo,4,1380326400,2019,9
1074,A3EA0MI9BVJXBE,9N8aX2xdjeod5im5qlKo,5,1372032000,2019,6
1075,A1LAIQIVHMO1K7,9N8aX2xdjeod5im5qlKo,3,1373414400,2019,7
1076,A19C4WE5N9WJLU,9N8aX2xdjeod5im5qlKo,5,1375833600,2019,8
1077,A3GWYPIMLSRQ7P,9N8aX2xdjeod5im5qlKo,1,1399075200,2020,5
1078,AUHNJA6JGCTBT,9N8aX2xdjeod5im5qlKo,5,1372118400,2019,6
1079,AJDANTTLD8MFD,9N8aX2xdjeod5im5qlKo,5,1325030400,2017,12
1080,A1HCGIOWZR6ANG,9N8aX2xdjeod5im5qlKo,5,1336694400,2018,5
1081,ANJZ5ZHBL3IW7,9N8aX2xdjeod5im5qlKo,5,1359849600,2019,2
1082,A1T6L23XRNG29L,9N8aX2xdjeod5im5qlKo,5,1334016000,2018,4
1083,AJOB6PJUVTRPV,9N8aX2xdjeod5im5qlKo,2,1389139200,2020,1
1084,A1NUFF9K8QS800,9N8aX2xdjeod5im5qlKo,5,1383177600,2019,10
1085,A1GK2INST7GB8R,9N8aX2xdjeod5im5qlKo,5,1362700800,2019,3
1086,A2L8AWOIWML9CH,9N8aX2xdjeod5im5qlKo,5,1363651200,2019,3
1087,ATIRQXBP4EI6A,9N8aX2xdjeod5im5qlKo,5,1368921600,2019,5
1088,A209TMH7LYEQ2E,9N8aX2xdjeod5im5qlKo,3,1368057600,2019,5
1089,A2K0LCQYPQUIJZ,9N8aX2xdjeod5im5qlKo,5,1363305600,2019,3
1090,A2ZJA6MEWOMOJ,9N8aX2xdjeod5im5qlKo,5,1390262400,2020,1
1091,AE1TYBYU5DEO9,9N8aX2xdjeod5im5qlKo,5,1323993600,2017,12
1092,A2OAQJNHIBCZNY,9N8aX2xdjeod5im5qlKo,5,1398729600,2020,4
1093,A3U80NITRNK3H8,9N8aX2xdjeod5im5qlKo,5,1323129600,2017,12
1094,A34I5YAH6R5S46,9N8aX2xdjeod5im5qlKo,5,1388707200,2020,1
1095,A2JIPZOSXOL8Z2,9N8aX2xdjeod5im5qlKo,5,1404518400,2020,7
1096,AQJGHMVO5X1BW,9N8aX2xdjeod5im5qlKo,3,1403827200,2020,6
1097,A37EU510VFU94X,9N8aX2xdjeod5im5qlKo,5,1359936000,2019,2
1098,AN3JGQI2TTRR,9N8aX2xdjeod5im5qlKo,5,1294963200,2017,1
1099,A3UL5IMEIU8LE2,9N8aX2xdjeod5im5qlKo,4,1335916800,2018,5
1100,A1ICCX3BW0LF2U,9N8aX2xdjeod5im5qlKo,4,1377561600,2019,8
1101,A1K0G3T86YMLCN,9N8aX2xdjeod5im5qlKo,5,1359331200,2019,1
1102,ACJFZTWV1JDX4,9N8aX2xdjeod5im5qlKo,5,1294444800,2017,1
1103,AU6KEYBL3TP0W,9N8aX2xdjeod5im5qlKo,5,1376956800,2019,8
1104,A3PYK302AW6T5G,9N8aX2xdjeod5im5qlKo,5,1355097600,2018,12
1105,A1Z2CRE6J1CJTK,9N8aX2xdjeod5im5qlKo,5,1389916800,2020,1
1106,A1FFN2X53EMZNW,9N8aX2xdjeod5im5qlKo,5,1404691200,2020,7
1107,A2WJ1QHYKQLOJH,9N8aX2xdjeod5im5qlKo,5,1342569600,2018,7
1108,A2N20UD9IPYRMT,9N8aX2xdjeod5im5qlKo,5,1386806400,2019,12
1109,A3O3EWC47LHLR0,9N8aX2xdjeod5im5qlKo,5,1369872000,2019,5
1110,A1GEPOLRTX9VK1,9N8aX2xdjeod5im5qlKo,3,1368057600,2019,5
1111,AGFK00WA60WTN,9N8aX2xdjeod5im5qlKo,5,1385596800,2019,11
1112,A34CQ14M1Y6WM0,9N8aX2xdjeod5im5qlKo,4,1369526400,2019,5
1113,A18GH4M4IZF5DG,9N8aX2xdjeod5im5qlKo,5,1381881600,2019,10
1114,A14G2D00311D5G,9N8aX2xdjeod5im5qlKo,5,1345852800,2018,8
1115,A332JM04UGCD99,9N8aX2xdjeod5im5qlKo,5,1388793600,2020,1
1116,A3IV9LLG3264F1,9N8aX2xdjeod5im5qlKo,5,1351641600,2018,10
1117,A5663WRAL9LZ7,9N8aX2xdjeod5im5qlKo,4,1373155200,2019,7
1118,AIGO7WT50WPS8,9N8aX2xdjeod5im5qlKo,5,1357430400,2019,1
1119,A1944K0ACKLRPO,9N8aX2xdjeod5im5qlKo,5,1395360000,2020,3
1120,AHQIFXFV3A8LZ,9N8aX2xdjeod5im5qlKo,5,1392940800,2020,2
1121,AMVOLO7IF3RHO,9N8aX2xdjeod5im5qlKo,4,1387324800,2019,12
1122,A8WDVBE6E7VGK,9N8aX2xdjeod5im5qlKo,5,1376870400,2019,8
1123,A2CD2WAOCV5950,9N8aX2xdjeod5im5qlKo,5,1366761600,2019,4
1124,A2OWDQDHAD8C67,9N8aX2xdjeod5im5qlKo,5,1331596800,2018,3
1125,A3ICTV26DK6IP9,9N8aX2xdjeod5im5qlKo,5,1401753600,2020,6
1126,AHM4FL8ZLPI2R,9N8aX2xdjeod5im5qlKo,4,1391817600,2020,2
1127,A1L484AD92GHD,9N8aX2xdjeod5im5qlKo,5,1388188800,2019,12
1128,A1FK1X14UEHRH2,9N8aX2xdjeod5im5qlKo,5,1378166400,2019,9
1129,A3O8WK0NRXHGOO,9N8aX2xdjeod5im5qlKo,5,1389052800,2020,1
1130,A3SEDTPDP0G66D,9N8aX2xdjeod5im5qlKo,5,1402617600,2020,6
1131,A1KRSGSTBEPW88,9N8aX2xdjeod5im5qlKo,5,1387843200,2019,12
1132,A1HQT5S6EYBZ9Y,9N8aX2xdjeod5im5qlKo,5,1384732800,2019,11
1133,ADWU2VMS20Q9O,9N8aX2xdjeod5im5qlKo,5,1357171200,2019,1
1134,A1CIGI2TSUCYUY,9N8aX2xdjeod5im5qlKo,5,1352764800,2018,11
1135,A2JVOKZG094NU8,9N8aX2xdjeod5im5qlKo,5,1385596800,2019,11
1136,A1J3MJER08S0RE,9N8aX2xdjeod5im5qlKo,5,1341705600,2018,7
1137,A24N38QSNPZFBG,9N8aX2xdjeod5im5qlKo,5,1357430400,2019,1
1138,A3SYPIB569VQ35,9N8aX2xdjeod5im5qlKo,5,1357084800,2019,1
1139,A1PX8KN00QK7NI,9N8aX2xdjeod5im5qlKo,5,1360540800,2019,2
1140,A1E7VFQXWR6PZL,9N8aX2xdjeod5im5qlKo,3,1370390400,2019,6
1141,AAV2LL1CHSS1Z,9N8aX2xdjeod5im5qlKo,4,1368835200,2019,5
1142,A1ANSEIOG2SKSG,9N8aX2xdjeod5im5qlKo,5,1357776000,2019,1
1143,A1TV04CUG2RYUM,9N8aX2xdjeod5im5qlKo,5,1356134400,2018,12
